,price,rent_price,area_m2,room_number,year,floor_number,features
1576,490000.0,600.0,41.13,1.0,1954.0,ground_floor,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'piwnica']"
1577,579000.0,550.0,55.6,3.0,2012.0,floor_3,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'garaż/miejsce parkingowe', 'pom. użytkowe']"
1578,1250000.0,600.0,62.85,3.0,2017.0,floor_4,"['teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'winda']"
1579,660000.0,500.0,58.2,3.0,2018.0,ground_floor,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'meble', 'piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'pom. użytkowe']"
1580,420000.0,600.0,46.0,2.0,,floor_3,"['internet', 'domofon / wideofon', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
1581,535000.0,600.0,52.72,3.0,,floor_1,"['internet', 'telefon', 'teren zamknięty', 'domofon / wideofon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe']"
1582,525000.0,350.0,40.55,2.0,2021.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'teren zamknięty', 'domofon / wideofon', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'balkon', 'garaż/miejsce parkingowe', 'winda']"
1583,550000.0,600.0,48.0,2.0,,floor_7,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'balkon', 'winda', 'pom. użytkowe']"
1584,929000.0,,59.14,3.0,2016.0,floor_higher_10,[]
1585,380000.0,200.0,29.9,1.0,1936.0,floor_2,"['domofon / wideofon', 'taras']"
1586,1699000.0,980.0,92.0,3.0,2018.0,floor_6,"['zmywarka', 'lodówka', 'meble', 'kuchenka', 'telewizor', 'pralka', 'balkon']"
1587,970000.0,,86.79,4.0,,floor_4,['balkon']
1588,345000.0,,33.73,1.0,2008.0,floor_2,"['balkon', 'pom. użytkowe']"
1589,1159900.0,,54.0,2.0,2020.0,floor_1,"['domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
1590,655000.0,750.0,69.0,3.0,2001.0,ground_floor,"['domofon / wideofon', 'balkon', 'piwnica']"
1591,950000.0,700.0,55.9,3.0,2018.0,floor_5,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
1592,449000.0,400.0,39.2,2.0,2017.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'teren zamknięty', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'taras', 'pom. użytkowe']"
1593,349000.0,,29.75,1.0,2015.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
1594,455000.0,450.0,47.3,2.0,,ground_floor,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'garaż/miejsce parkingowe', 'ogródek']"
1595,580000.0,400.0,45.0,2.0,,floor_1,"['zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe']"
1596,830000.0,800.0,121.1,4.0,2002.0,floor_2,"['domofon / wideofon', 'balkon', 'piwnica', 'pom. użytkowe']"
1597,599000.0,700.0,64.0,3.0,1987.0,floor_2,"['domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'piwnica']"
1598,499000.0,600.0,51.6,2.0,1950.0,floor_3,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'piwnica']"
1599,485000.0,460.0,49.1,2.0,2003.0,floor_3,"['domofon / wideofon', 'taras']"
1600,557000.0,400.0,44.0,3.0,1980.0,floor_2,"['telewizja kablowa', 'domofon / wideofon', 'meble', 'piekarnik', 'kuchenka', 'piwnica']"
1601,970000.0,620.0,48.21,2.0,2018.0,floor_3,"['telewizja kablowa', 'internet', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
1602,369000.0,380.0,38.48,2.0,1910.0,floor_1,"['meble', 'garaż/miejsce parkingowe', 'pom. użytkowe']"
1603,539000.0,,45.0,2.0,,floor_5,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'monitoring / ochrona', 'meble', 'balkon', 'winda', 'pom. użytkowe']"
1604,639000.0,1000.0,64.0,3.0,2014.0,ground_floor,"['telewizja kablowa', 'internet', 'telefon', 'system alarmowy', 'drzwi / okna antywłamaniowe', 'meble', 'garaż/miejsce parkingowe', 'ogródek', 'taras', 'pom. użytkowe']"
1605,529000.0,600.0,64.69,3.0,2022.0,floor_3,"['balkon', 'garaż/miejsce parkingowe', 'pom. użytkowe']"
1606,368000.0,500.0,30.32,1.0,1950.0,floor_2,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'piwnica']"
1607,419000.0,430.0,27.0,2.0,1970.0,floor_4,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'meble', 'piwnica']"
1608,1436000.0,900.0,80.1,3.0,2019.0,floor_1,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'meble', 'piekarnik', 'kuchenka', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
1609,699000.0,,106.0,4.0,2016.0,ground_floor,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'balkon', 'garaż/miejsce parkingowe', 'dwupoziomowe']"
1610,550000.0,600.0,55.6,3.0,2014.0,floor_2,"['teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'meble', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'pom. użytkowe']"
1611,595000.0,,66.08,3.0,2008.0,ground_floor,[]
1612,538000.0,,63.4,3.0,,floor_4,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe']"
1613,638550.0,,49.5,2.0,1970.0,floor_7,"['teren zamknięty', 'domofon / wideofon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
1614,799000.0,600.0,61.77,3.0,2013.0,floor_2,"['balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
1615,484000.0,,58.01,3.0,2023.0,floor_2,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
1616,629000.0,,65.2,3.0,1990.0,floor_5,"['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'piwnica', 'oddzielna kuchnia', 'taras', 'pom. użytkowe']"
1617,1079000.0,600.0,68.41,3.0,2022.0,floor_4,"['telewizja kablowa', 'internet', 'telefon']"
1618,650000.0,800.0,49.5,2.0,,floor_3,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'balkon', 'piwnica']"
1619,849000.0,400.0,69.4,3.0,1940.0,ground_floor,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'monitoring / ochrona', 'lodówka', 'kuchenka', 'pralka', 'piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'oddzielna kuchnia', 'taras']"
1620,444600.0,,53.93,3.0,2023.0,floor_2,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'balkon', 'garaż/miejsce parkingowe', 'winda']"
1621,352000.0,,41.3,2.0,,floor_4,"['balkon', 'piwnica', 'oddzielna kuchnia']"
1622,479000.0,860.0,47.5,1.0,1960.0,floor_3,"['teren zamknięty', 'domofon / wideofon', 'meble', 'kuchenka', 'balkon', 'piwnica']"
1623,719000.0,300.0,55.59,3.0,2022.0,floor_8,"['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'balkon', 'garaż/miejsce parkingowe', 'winda']"
1624,465000.0,500.0,50.35,2.0,2012.0,floor_1,"['domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'balkon', 'piwnica']"
1625,399000.0,240.0,34.0,2.0,2022.0,floor_1,['winda']
1626,399000.0,240.0,34.0,2.0,2022.0,floor_2,"['meble', 'balkon', 'garaż/miejsce parkingowe', 'winda']"
1627,750000.0,1100.0,56.9,3.0,1980.0,floor_2,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'balkon', 'piwnica', 'oddzielna kuchnia']"
1628,376478.0,265.0,38.56,2.0,2022.0,ground_floor,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'garaż/miejsce parkingowe', 'ogródek', 'taras']"
1629,,,70.74,4.0,2022.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
1630,,,53.36,3.0,2023.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
1631,,,43.92,2.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
1632,,,34.77,1.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
1633,980000.0,750.0,79.26,3.0,2015.0,floor_3,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'piekarnik', 'kuchenka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia', 'dwupoziomowe', 'pom. użytkowe']"
1634,392100.0,345.0,46.2,3.0,2022.0,floor_3,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'garaż/miejsce parkingowe']"
1635,339950.0,256.0,35.56,2.0,2022.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
1636,920000.0,750.0,43.82,2.0,2022.0,floor_4,"['balkon', 'garaż/miejsce parkingowe', 'winda']"
1637,364574.0,320.0,40.62,2.0,2022.0,floor_3,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
1638,426785.0,,50.21,3.0,2024.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'pom. użytkowe']"
1639,485000.0,460.0,49.1,2.0,2003.0,floor_3,"['domofon / wideofon', 'taras']"
1640,440500.0,,48.0,2.0,2023.0,floor_2,"['monitoring / ochrona', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'winda', 'balkon']"
1641,664000.0,330.0,30.0,2.0,2022.0,ground_floor,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'ogródek', 'winda', 'pom. użytkowe']"
1642,523396.0,,60.86,3.0,2022.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'balkon']"
1643,372000.0,,40.0,2.0,2023.0,floor_5,"['monitoring / ochrona', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'winda']"
1644,482500.0,,49.0,2.0,2023.0,floor_3,"['monitoring / ochrona', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'winda', 'balkon']"
1645,,,71.35,4.0,2022.0,floor_3,"['balkon', 'garaż/miejsce parkingowe', 'winda']"
1646,1720000.0,,68.0,3.0,2023.0,floor_2,"['monitoring / ochrona', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'winda']"
1647,1982256.0,,81.24,4.0,2022.0,floor_2,"['telewizja kablowa', 'internet', 'teren zamknięty', 'domofon / wideofon', 'balkon', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'taras', 'dwupoziomowe']"
1648,569000.0,500.0,31.0,1.0,2022.0,floor_higher_10,"['telewizja kablowa', 'internet', 'telefon', 'system alarmowy', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
1649,,,74.02,4.0,2025.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
1650,,,60.44,3.0,2025.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
1651,,,40.05,2.0,2025.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
1652,,,35.1,1.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
1653,670000.0,650.0,65.0,3.0,2008.0,floor_5,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'balkon', 'piwnica', 'winda', 'pom. użytkowe']"
1654,615000.0,700.0,49.04,2.0,1953.0,ground_floor,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'zmywarka', 'piekarnik', 'kuchenka', 'piwnica', 'oddzielna kuchnia']"
1655,1100000.0,500.0,58.0,3.0,2021.0,floor_10,"['balkon', 'garaż/miejsce parkingowe']"
1656,639000.0,520.0,48.2,3.0,1978.0,floor_3,['balkon']
1657,595000.0,500.0,29.67,1.0,,floor_3,"['zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'winda']"
1658,458500.0,,22.68,1.0,2023.0,,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'lodówka', 'meble', 'telewizor', 'klimatyzacja', 'balkon', 'garaż/miejsce parkingowe', 'winda']"
1659,490000.0,300.0,44.76,2.0,2022.0,floor_2,"['balkon', 'garaż/miejsce parkingowe', 'pom. użytkowe']"
1660,699999.0,500.0,63.0,3.0,1982.0,floor_3,"['domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'balkon', 'piwnica', 'ogródek', 'pom. użytkowe']"
1661,2990000.0,1500.0,103.0,4.0,2007.0,floor_1,"['system alarmowy', 'monitoring / ochrona', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'taras', 'pom. użytkowe']"
1662,1239000.0,,75.8,3.0,2013.0,floor_4,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'meble', 'balkon', 'winda', 'pom. użytkowe']"
1663,881100.0,,48.95,2.0,2022.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'system alarmowy', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'garaż/miejsce parkingowe', 'winda']"
1664,529700.0,,48.0,2.0,,ground_floor,"['domofon / wideofon', 'monitoring / ochrona', 'winda']"
1665,555000.0,,56.36,3.0,2023.0,ground_floor,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'taras', 'pom. użytkowe']"
1666,378033.0,,26.96,2.0,2024.0,floor_2,[]
1667,390274.0,,28.33,2.0,2024.0,floor_1,"['telewizja kablowa', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'taras']"
1668,579000.0,,63.68,3.0,2023.0,floor_2,"['balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
1669,455000.0,600.0,45.0,3.0,1970.0,floor_1,"['internet', 'domofon / wideofon', 'meble', 'balkon', 'piwnica']"
1670,859000.0,850.0,64.0,4.0,1960.0,ground_floor,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'pralka', 'balkon', 'piwnica']"
1671,769000.0,750.0,63.0,3.0,1985.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'meble', 'balkon', 'piwnica']"
1672,649000.0,440.0,48.2,2.0,1980.0,floor_2,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
1673,669000.0,520.0,54.8,3.0,1980.0,floor_6,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'meble', 'balkon', 'piwnica', 'winda']"
1674,769000.0,600.0,62.0,4.0,1980.0,floor_10,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'kuchenka', 'balkon', 'piwnica', 'winda']"
1675,664000.0,330.0,30.0,2.0,2022.0,ground_floor,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'ogródek', 'winda', 'pom. użytkowe']"
1676,469900.0,,35.74,2.0,,ground_floor,"['garaż/miejsce parkingowe', 'ogródek', 'winda', 'oddzielna kuchnia']"
1677,719000.0,,55.59,3.0,2022.0,floor_8,"['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
1678,,,71.72,3.0,2022.0,floor_1,"['teren zamknięty', 'garaż/miejsce parkingowe', 'balkon', 'winda']"
1679,795000.0,,30.01,2.0,2023.0,ground_floor,"['balkon', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'taras']"
1680,929000.0,850.0,83.91,4.0,2008.0,floor_1,"['internet', 'domofon / wideofon', 'meble', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'pom. użytkowe']"
1681,1197000.0,,119.7,5.0,,floor_1,"['garaż/miejsce parkingowe', 'oddzielna kuchnia']"
1682,1834423.0,,74.2,3.0,2022.0,floor_2,"['internet', 'telefon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
1683,2091646.0,,77.1,3.0,2022.0,floor_3,"['internet', 'telefon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
1684,2024470.0,,96.1,3.0,2022.0,floor_1,"['internet', 'telefon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
1685,3392474.0,,135.2,5.0,2022.0,floor_3,"['internet', 'telefon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
1686,1734469.0,,75.4,3.0,2022.0,floor_1,"['internet', 'telefon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
1687,419000.0,450.0,33.25,2.0,2020.0,floor_1,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'winda', 'taras']"
1688,560000.0,600.0,44.62,2.0,1974.0,floor_4,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe']"
1689,557000.0,400.0,44.0,3.0,1980.0,floor_2,"['telewizja kablowa', 'domofon / wideofon', 'meble', 'piekarnik', 'kuchenka', 'piwnica']"
1690,650000.0,660.0,62.9,3.0,1992.0,ground_floor,"['balkon', 'piwnica', 'oddzielna kuchnia']"
1691,950000.0,400.0,64.0,3.0,2013.0,floor_2,"['meble', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
1692,730000.0,500.0,70.0,3.0,2013.0,floor_2,"['balkon', 'garaż/miejsce parkingowe', 'pom. użytkowe']"
1693,340769.0,,38.65,2.0,2023.0,floor_4,"['balkon', 'garaż/miejsce parkingowe']"
1694,870000.0,500.0,46.6,2.0,2009.0,ground_floor,"['telewizja kablowa', 'internet', 'telefon', 'system alarmowy', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'winda', 'taras']"
1695,1179000.0,450.0,98.0,4.0,2021.0,ground_floor,"['system alarmowy', 'meble', 'garaż/miejsce parkingowe', 'ogródek']"
1696,680000.0,680.0,59.6,4.0,1970.0,floor_5,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'garaż/miejsce parkingowe', 'winda']"
1697,350000.0,350.0,31.27,1.0,2007.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
1698,1080000.0,700.0,78.7,3.0,1961.0,floor_5,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe']"
1699,460000.0,350.0,31.5,1.0,1975.0,floor_3,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'meble', 'balkon', 'piwnica', 'winda', 'oddzielna kuchnia']"
1700,350000.0,500.0,36.0,2.0,,floor_1,['meble']
1701,569000.0,1100.0,47.0,2.0,1920.0,floor_2,['piwnica']
1702,629880.0,,72.4,2.0,2023.0,floor_4,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'dwupoziomowe']"
1703,386880.0,,40.3,2.0,2023.0,floor_3,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
1704,,,34.77,2.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
1705,1290000.0,,60.0,3.0,2022.0,floor_6,"['garaż/miejsce parkingowe', 'taras', 'pom. użytkowe']"
1706,589000.0,800.0,53.0,3.0,1975.0,ground_floor,"['domofon / wideofon', 'balkon', 'piwnica', 'ogródek', 'winda']"
1707,568930.0,,72.3,4.0,2023.0,floor_4,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'garaż/miejsce parkingowe', 'winda']"
